LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
4717880.747912,1831279.818,25819,11,PG,1,100,3778
4717880.757548,1831289.455,25819,11,PG,1,100,3794
4717880.767185,1831299.091,25819,11,PG,1,100,3782
4717880.776821,1831308.727,25819,11,PG,1,100,3803
4717880.786458,1831318.364,25819,11,PG,1,100,3802
4717880.796094,1831328.000,25819,11,PG,1,100,3759
4717880.806539,1831338.444,25837,9,PG,1,100,3803
4717880.816983,1831348.889,25837,9,PG,1,100,3784
4717880.827428,1831359.333,25837,9,PG,1,100,3772
4717880.837872,1831369.778,25837,9,PG,1,100,3770
4717880.848317,1831380.222,25837,9,PG,1,100,3766
4717880.858761,1831390.667,25837,9,PG,1,100,3748
4717880.869206,1831401.111,25837,9,PG,1,100,3757
4717880.879651,1831411.556,25837,9,PG,1,100,3765
4717880.890095,1831422.000,25837,9,PG,1,100,3777
4717880.899823,1831431.727,25852,11,PG,1,100,3790
4717880.909550,1831441.455,25852,11,PG,1,100,3767
4717880.919277,1831451.182,25852,11,PG,1,100,3775
4717880.929005,1831460.909,25852,11,PG,1,100,3787
4717880.938732,1831470.636,25852,11,PG,1,100,3783
4717880.948459,1831480.364,25852,11,PG,1,100,3745
4717880.958187,1831490.091,25852,11,PG,1,100,3751
4717880.967914,1831499.818,25852,11,PG,1,100,3775
4717880.977642,1831509.545,25852,11,PG,1,100,3792
4717880.987369,1831519.273,25852,11,PG,1,100,3775
4717880.997096,1831529.000,25852,11,PG,1,100,3744
4717881.007430,1831539.333,25868,9,PG,1,100,3771
4717881.017763,1831549.667,25868,9,PG,1,100,3804
4717881.028097,1831560.000,25868,9,PG,1,100,3752
4717881.038430,1831570.333,25868,9,PG,1,100,3783
4717881.048764,1831580.667,25868,9,PG,1,100,3775
4717881.059097,1831591.000,25868,9,PG,1,100,3810
4717881.069430,1831601.333,25868,9,PG,1,100,3787
4717881.079764,1831611.667,25868,9,PG,1,100,3755
4717881.090097,1831622.000,25868,9,PG,1,100,3764
4717881.099734,1831631.636,25887,11,PG,1,100,3752
4717881.109370,1831641.273,25887,11,PG,1,100,3757
4717881.119007,1831650.909,25887,11,PG,1,100,3773
4717881.128643,1831660.545,25887,11,PG,1,100,3783
4717881.138280,1831670.182,25887,11,PG,1,100,3761
4717881.147916,1831679.818,25887,11,PG,1,100,3763
4717881.157553,1831689.455,25887,11,PG,1,100,3795
4717881.167189,1831699.091,25887,11,PG,1,100,3771
4717881.176826,1831708.727,25887,11,PG,1,100,3767
4717881.186462,1831718.364,25887,11,PG,1,100,3754
4717881.196098,1831728.000,25887,11,PG,1,100,3749
4717881.206543,1831738.444,25905,9,PG,1,100,3780
4717881.216988,1831748.889,25905,9,PG,1,100,3757
4717881.227432,1831759.333,25905,9,PG,1,100,3791
4717881.237877,1831769.778,25905,9,PG,1,100,3767
4717881.248321,1831780.222,25905,9,PG,1,100,3782
4717881.258766,1831790.667,25905,9,PG,1,100,3764
4717881.269210,1831801.111,25905,9,PG,1,100,3794
4717881.279655,1831811.556,25905,9,PG,1,100,3803
4717881.290099,1831822.000,25905,9,PG,1,100,3767
4717881.300700,1831832.600,25920,10,PG,1,100,3801
4717881.311300,1831843.200,25920,10,PG,1,100,3785
4717881.321900,1831853.800,25920,10,PG,1,100,3790
4717881.332500,1831864.400,25920,10,PG,1,100,3742
4717881.343100,1831875.000,25920,10,PG,1,100,3785
4717881.353700,1831885.600,25920,10,PG,1,100,3770
4717881.364300,1831896.200,25920,10,PG,1,100,3815
4717881.374900,1831906.800,25920,10,PG,1,100,3798
4717881.385500,1831917.400,25920,10,PG,1,100,3794
4717881.396101,1831928.000,25920,10,PG,1,100,3770
4717881.405828,1831937.727,25936,11,PG,1,100,3816
4717881.415555,1831947.455,25936,11,PG,1,100,3796
4717881.425283,1831957.182,25936,11,PG,1,100,3794
4717881.435010,1831966.909,25936,11,PG,1,100,3790
4717881.444737,1831976.636,25936,11,PG,1,100,3801
4717881.454465,1831986.364,25936,11,PG,1,100,3772
4717881.464192,1831996.091,25936,11,PG,1,100,3791
4717881.473920,1832005.818,25936,11,PG,1,100,3797
4717881.483647,1832015.545,25936,11,PG,1,100,3802
4717881.493374,1832025.273,25936,11,PG,1,100,3815
4717881.503102,1832035.000,25936,11,PG,1,100,3793
4717881.513435,1832045.333,25955,9,PG,1,100,3796
4717881.523769,1832055.667,25955,9,PG,1,100,3789
4717881.534102,1832066.000,25955,9,PG,1,100,3781
4717881.544436,1832076.333,25955,9,PG,1,100,3785
4717881.554769,1832086.667,25955,9,PG,1,100,3787
4717881.565102,1832097.000,25955,9,PG,1,100,3769
4717881.575436,1832107.333,25955,9,PG,1,100,3793
4717881.585769,1832117.667,25955,9,PG,1,100,3774
4717881.596103,1832128.000,25955,9,PG,1,100,3738
4717881.605830,1832137.727,25970,11,PG,1,100,3791
4717881.615557,1832147.455,25970,11,PG,1,100,3803
4717881.625285,1832157.182,25970,11,PG,1,100,3775
4717881.635012,1832166.909,25970,11,PG,1,100,3770
4717881.644740,1832176.636,25970,11,PG,1,100,3754
4717881.654467,1832186.364,25970,11,PG,1,100,3798
4717881.664194,1832196.091,25970,11,PG,1,100,3784
4717881.673922,1832205.818,25970,11,PG,1,100,3767
4717881.683649,1832215.545,25970,11,PG,1,100,3760
4717881.693377,1832225.273,25970,11,PG,1,100,3779
4717881.703104,1832235.000,25970,11,PG,1,100,3804
4717881.713804,1832245.700,25988,10,PG,1,100,3788
4717881.724504,1832256.400,25988,10,PG,1,100,3763
4717881.735204,1832267.100,25988,10,PG,1,100,3790
4717881.745904,1832277.800,25988,10,PG,1,100,3812
4717881.756604,1832288.500,25988,10,PG,1,100,3771
4717881.767305,1832299.200,25988,10,PG,1,100,3758
4717881.778005,1832309.900,25988,10,PG,1,100,3788
4717881.788705,1832320.600,25988,10,PG,1,100,3779
4717881.799405,1832331.300,25988,10,PG,1,100,3783
4717881.810105,1832342.000,25988,10,PG,1,100,3836
4717881.819405,1832351.300,26004,10,PG,1,100,3779
4717881.828705,1832360.600,26004,10,PG,1,100,3779
4717881.838005,1832369.900,26004,10,PG,1,100,3782
4717881.847305,1832379.200,26004,10,PG,1,100,3769
4717881.856606,1832388.500,26004,10,PG,1,100,3770
4717881.865906,1832397.800,26004,10,PG,1,100,3789
4717881.875206,1832407.100,26004,10,PG,1,100,3788
4717881.884506,1832416.400,26004,10,PG,1,100,3770
4717881.893806,1832425.700,26004,10,PG,1,100,3812
4717881.903106,1832435.000,26004,10,PG,1,100,3786
4717881.913806,1832445.700,26022,10,PG,1,100,3784
4717881.924506,1832456.400,26022,10,PG,1,100,3784
4717881.935206,1832467.100,26022,10,PG,1,100,3782
4717881.945907,1832477.800,26022,10,PG,1,100,3800
4717881.956607,1832488.500,26022,10,PG,1,100,3798
4717881.967307,1832499.200,26022,10,PG,1,100,3787
4717881.978007,1832509.900,26022,10,PG,1,100,3805
4717881.988707,1832520.600,26022,10,PG,1,100,3810
4717881.999407,1832531.300,26022,10,PG,1,100,3785
4717882.010107,1832542.000,26022,10,PG,1,100,3820
4717882.019744,1832551.636,26039,11,PG,1,100,3811
4717882.029380,1832561.273,26039,11,PG,1,100,3786
4717882.039017,1832570.909,26039,11,PG,1,100,3798
4717882.048653,1832580.545,26039,11,PG,1,100,3795
4717882.058290,1832590.182,26039,11,PG,1,100,3808
4717882.067926,1832599.818,26039,11,PG,1,100,3793
4717882.077562,1832609.455,26039,11,PG,1,100,3791
4717882.087199,1832619.091,26039,11,PG,1,100,3801
4717882.096835,1832628.727,26039,11,PG,1,100,3821
4717882.106472,1832638.364,26039,11,PG,1,100,3808
4717882.116108,1832648.000,26039,11,PG,1,100,3790
4717882.126442,1832658.333,26055,9,PG,1,100,3795
4717882.136775,1832668.667,26055,9,PG,1,100,3801
4717882.147109,1832679.000,26055,9,PG,1,100,3785
4717882.157442,1832689.333,26055,9,PG,1,100,3805
4717882.167776,1832699.667,26055,9,PG,1,100,3808
4717882.178109,1832710.000,26055,9,PG,1,100,3797
4717882.188442,1832720.333,26055,9,PG,1,100,3820
4717882.198776,1832730.667,26055,9,PG,1,100,3783
4717882.209109,1832741.000,26055,9,PG,1,100,3788
4717882.218837,1832750.727,26069,11,PG,1,100,3772
4717882.228564,1832760.455,26069,11,PG,1,100,3773
4717882.238291,1832770.182,26069,11,PG,1,100,3781
4717882.248019,1832779.909,26069,11,PG,1,100,3781
4717882.257746,1832789.636,26069,11,PG,1,100,3790
4717882.267474,1832799.364,26069,11,PG,1,100,3804
4717882.277201,1832809.091,26069,11,PG,1,100,3768
4717882.286928,1832818.818,26069,11,PG,1,100,3789
4717882.296656,1832828.545,26069,11,PG,1,100,3790
4717882.306383,1832838.273,26069,11,PG,1,100,3783
4717882.316110,1832848.000,26069,11,PG,1,100,3788
4717882.326444,1832858.333,26086,9,PG,1,100,3788
4717882.336777,1832868.667,26086,9,PG,1,100,3800
4717882.347111,1832879.000,26086,9,PG,1,100,3793
4717882.357444,1832889.333,26086,9,PG,1,100,3806
4717882.367778,1832899.667,26086,9,PG,1,100,3783
4717882.378111,1832910.000,26086,9,PG,1,100,3791
4717882.388445,1832920.333,26086,9,PG,1,100,3799
4717882.398778,1832930.667,26086,9,PG,1,100,3777
4717882.409111,1832941.000,26086,9,PG,1,100,3791
4717882.419812,1832951.700,26106,10,PG,1,100,3803
4717882.430512,1832962.400,26106,10,PG,1,100,3787
4717882.441212,1832973.100,26106,10,PG,1,100,3821
4717882.451912,1832983.800,26106,10,PG,1,100,3791
4717882.462612,1832994.500,26106,10,PG,1,100,3791
4717882.473312,1833005.200,26106,10,PG,1,100,3778
4717882.484012,1833015.900,26106,10,PG,1,100,3785
4717882.494712,1833026.600,26106,10,PG,1,100,3790
4717882.505413,1833037.300,26106,10,PG,1,100,3796
4717882.516113,1833048.000,26106,10,PG,1,100,3796
4717882.525840,1833057.727,26123,11,PG,1,100,3821
4717882.535567,1833067.455,26123,11,PG,1,100,3841
4717882.545295,1833077.182,26123,11,PG,1,100,3791
4717882.555022,1833086.909,26123,11,PG,1,100,3792
4717882.564750,1833096.636,26123,11,PG,1,100,3774
4717882.574477,1833106.364,26123,11,PG,1,100,3795
4717882.584204,1833116.091,26123,11,PG,1,100,3795
4717882.593932,1833125.818,26123,11,PG,1,100,3797
4717882.603659,1833135.545,26123,11,PG,1,100,3792
4717882.613386,1833145.273,26123,11,PG,1,100,3820
4717882.623114,1833155.000,26123,11,PG,1,100,3791
4717882.633447,1833165.333,26137,9,PG,1,100,3778
4717882.643781,1833175.667,26137,9,PG,1,100,3786
4717882.654114,1833186.000,26137,9,PG,1,100,3804
4717882.664448,1833196.333,26137,9,PG,1,100,3811
4717882.674781,1833206.667,26137,9,PG,1,100,3811
4717882.685114,1833217.000,26137,9,PG,1,100,3784
4717882.695448,1833227.333,26137,9,PG,1,100,3802
4717882.705781,1833237.667,26137,9,PG,1,100,3802
4717882.716115,1833248.000,26137,9,PG,1,100,3812
4717882.725842,1833257.727,26154,11,PG,1,100,3803
4717882.735570,1833267.455,26154,11,PG,1,100,3787
4717882.745297,1833277.182,26154,11,PG,1,100,3800
4717882.755024,1833286.909,26154,11,PG,1,100,3805
4717882.764752,1833296.636,26154,11,PG,1,100,3799
4717882.774479,1833306.364,26154,11,PG,1,100,3801
4717882.784206,1833316.091,26154,11,PG,1,100,3815
4717882.793934,1833325.818,26154,11,PG,1,100,3849
4717882.803661,1833335.545,26154,11,PG,1,100,3829
4717882.813389,1833345.273,26154,11,PG,1,100,3786
4717882.823116,1833355.000,26154,11,PG,1,100,3814
4717882.833716,1833365.600,26172,10,PG,1,100,3799
4717882.844316,1833376.200,26172,10,PG,1,100,3818
4717882.854916,1833386.800,26172,10,PG,1,100,3787
4717882.865516,1833397.400,26172,10,PG,1,100,3792
4717882.876116,1833408.000,26172,10,PG,1,100,3816
4717882.886717,1833418.600,26172,10,PG,1,100,3809
4717882.897317,1833429.200,26172,10,PG,1,100,3774
4717882.907917,1833439.800,26172,10,PG,1,100,3772
4717882.918517,1833450.400,26172,10,PG,1,100,3794
4717882.929117,1833461.000,26172,10,PG,1,100,3791
4717882.938517,1833470.400,26188,10,PG,1,100,3807
4717882.947917,1833479.800,26188,10,PG,1,100,3810
4717882.957317,1833489.200,26188,10,PG,1,100,3780
4717882.966717,1833498.600,26188,10,PG,1,100,3802
4717882.976118,1833508.000,26188,10,PG,1,100,3760
4717882.985518,1833517.400,26188,10,PG,1,100,3771
4717882.994918,1833526.800,26188,10,PG,1,100,3786
4717883.004318,1833536.200,26188,10,PG,1,100,3758
4717883.013718,1833545.600,26188,10,PG,1,100,3805
4717883.023118,1833555.000,26188,10,PG,1,100,3806
4717883.033818,1833565.700,26207,10,PG,1,100,3792
4717883.044518,1833576.400,26207,10,PG,1,100,3799
4717883.055218,1833587.100,26207,10,PG,1,100,3800
4717883.065919,1833597.800,26207,10,PG,1,100,3834
4717883.076619,1833608.500,26207,10,PG,1,100,3797
4717883.087319,1833619.200,26207,10,PG,1,100,3776
4717883.098019,1833629.900,26207,10,PG,1,100,3777
4717883.108719,1833640.600,26207,10,PG,1,100,3780
4717883.119419,1833651.300,26207,10,PG,1,100,3796
4717883.130119,1833662.000,26207,10,PG,1,100,3770
4717883.139756,1833671.636,26224,11,PG,1,100,3814
4717883.149392,1833681.273,26224,11,PG,1,100,3785
4717883.159029,1833690.909,26224,11,PG,1,100,3791
4717883.168665,1833700.545,26224,11,PG,1,100,3808
4717883.178302,1833710.182,26224,11,PG,1,100,3833
4717883.187938,1833719.818,26224,11,PG,1,100,3804
4717883.197574,1833729.455,26224,11,PG,1,100,3783
4717883.207211,1833739.091,26224,11,PG,1,100,3789
4717883.216847,1833748.727,26224,11,PG,1,100,3781
4717883.226484,1833758.364,26224,11,PG,1,100,3807
4717883.236120,1833768.000,26224,11,PG,1,100,3800
4717883.246454,1833778.333,26239,9,PG,1,100,3810
4717883.256787,1833788.667,26239,9,PG,1,100,3820
4717883.267121,1833799.000,26239,9,PG,1,100,3781
4717883.277454,1833809.333,26239,9,PG,1,100,3811
4717883.287788,1833819.667,26239,9,PG,1,100,3804
4717883.298121,1833830.000,26239,9,PG,1,100,3795
4717883.308454,1833840.333,26239,9,PG,1,100,3780
4717883.318788,1833850.667,26239,9,PG,1,100,3781
4717883.329121,1833861.000,26239,9,PG,1,100,3827
4717883.338849,1833870.727,26256,11,PG,1,100,3790
4717883.348576,1833880.455,26256,11,PG,1,100,3801
4717883.358303,1833890.182,26256,11,PG,1,100,3825
4717883.368031,1833899.909,26256,11,PG,1,100,3792
4717883.377758,1833909.636,26256,11,PG,1,100,3839
4717883.387486,1833919.364,26256,11,PG,1,100,3804
4717883.397213,1833929.091,26256,11,PG,1,100,3827
4717883.406940,1833938.818,26256,11,PG,1,100,3815
4717883.416668,1833948.545,26256,11,PG,1,100,3799
4717883.426395,1833958.273,26256,11,PG,1,100,3841
4717883.436123,1833968.000,26256,11,PG,1,100,3831
4717883.446456,1833978.333,26271,9,PG,1,100,3816
4717883.456789,1833988.667,26271,9,PG,1,100,3772
4717883.467123,1833999.000,26271,9,PG,1,100,3840
4717883.477456,1834009.333,26271,9,PG,1,100,3834
4717883.487790,1834019.667,26271,9,PG,1,100,3816
4717883.498123,1834030.000,26271,9,PG,1,100,3824
4717883.508457,1834040.333,26271,9,PG,1,100,3818
4717883.518790,1834050.667,26271,9,PG,1,100,3805
4717883.529124,1834061.000,26271,9,PG,1,100,3817
4717883.538851,1834070.727,26287,11,PG,1,100,3847
4717883.548578,1834080.455,26287,11,PG,1,100,3803
4717883.558306,1834090.182,26287,11,PG,1,100,3834
4717883.568033,1834099.909,26287,11,PG,1,100,3808
4717883.577760,1834109.636,26287,11,PG,1,100,3818
4717883.587488,1834119.364,26287,11,PG,1,100,3789
4717883.597215,1834129.091,26287,11,PG,1,100,3804
4717883.606943,1834138.818,26287,11,PG,1,100,3795
4717883.616670,1834148.545,26287,11,PG,1,100,3796
4717883.626397,1834158.273,26287,11,PG,1,100,3788
4717883.636125,1834168.000,26287,11,PG,1,100,3805
4717883.646825,1834178.700,26308,10,PG,1,100,3798
4717883.657525,1834189.400,26308,10,PG,1,100,3787
4717883.668225,1834200.100,26308,10,PG,1,100,3796
4717883.678925,1834210.800,26308,10,PG,1,100,3803
4717883.689625,1834221.500,26308,10,PG,1,100,3805
4717883.700325,1834232.200,26308,10,PG,1,100,3794
4717883.711025,1834242.900,26308,10,PG,1,100,3790
4717883.721726,1834253.600,26308,10,PG,1,100,3824
4717883.732426,1834264.300,26308,10,PG,1,100,3763
4717883.743126,1834275.000,26308,10,PG,1,100,3804
4717883.753459,1834285.333,26325,9,PG,1,100,3801
4717883.763793,1834295.667,26325,9,PG,1,100,3789
4717883.774126,1834306.000,26325,9,PG,1,100,3768
4717883.784460,1834316.333,26325,9,PG,1,100,3804
4717883.794793,1834326.667,26325,9,PG,1,100,3802
4717883.805126,1834337.000,26325,9,PG,1,100,3798
4717883.815460,1834347.333,26325,9,PG,1,100,3789
4717883.825793,1834357.667,26325,9,PG,1,100,3808
4717883.836127,1834368.000,26325,9,PG,1,100,3831
4717883.845854,1834377.727,26340,11,PG,1,100,3806
4717883.855582,1834387.455,26340,11,PG,1,100,3806
4717883.865309,1834397.182,26340,11,PG,1,100,3826
4717883.875036,1834406.909,26340,11,PG,1,100,3815
4717883.884764,1834416.636,26340,11,PG,1,100,3786
4717883.894491,1834426.364,26340,11,PG,1,100,3804
4717883.904218,1834436.091,26340,11,PG,1,100,3799
4717883.913946,1834445.818,26340,11,PG,1,100,3772
4717883.923673,1834455.545,26340,11,PG,1,100,3788
4717883.933401,1834465.273,26340,11,PG,1,100,3822
4717883.943128,1834475.000,26340,11,PG,1,100,3796
4717883.953461,1834485.333,26356,9,PG,1,100,3816
4717883.963795,1834495.667,26356,9,PG,1,100,3770
4717883.974128,1834506.000,26356,9,PG,1,100,3815
4717883.984462,1834516.333,26356,9,PG,1,100,3803
4717883.994795,1834526.667,26356,9,PG,1,100,3760
4717884.005129,1834537.000,26356,9,PG,1,100,3781
4717884.015462,1834547.333,26356,9,PG,1,100,3779
4717884.025796,1834557.667,26356,9,PG,1,100,3797
4717884.036129,1834568.000,26356,9,PG,1,100,3804
4717884.045856,1834577.727,26374,11,PG,1,100,3814
4717884.055584,1834587.455,26374,11,PG,1,100,3775
4717884.065311,1834597.182,26374,11,PG,1,100,3817
4717884.075038,1834606.909,26374,11,PG,1,100,3801
4717884.084766,1834616.636,26374,11,PG,1,100,3820
4717884.094493,1834626.364,26374,11,PG,1,100,3793
4717884.104221,1834636.091,26374,11,PG,1,100,3780
4717884.113948,1834645.818,26374,11,PG,1,100,3796
4717884.123675,1834655.545,26374,11,PG,1,100,3793
4717884.133403,1834665.273,26374,11,PG,1,100,3783
4717884.143130,1834675.000,26374,11,PG,1,100,3804
4717884.153730,1834685.600,26391,10,PG,1,100,3799
4717884.164330,1834696.200,26391,10,PG,1,100,3804
4717884.174930,1834706.800,26391,10,PG,1,100,3789
4717884.185531,1834717.400,26391,10,PG,1,100,3779
4717884.196131,1834728.000,26391,10,PG,1,100,3802
4717884.206731,1834738.600,26391,10,PG,1,100,3766
4717884.217331,1834749.200,26391,10,PG,1,100,3760
4717884.227931,1834759.800,26391,10,PG,1,100,3814
4717884.238531,1834770.400,26391,10,PG,1,100,3788
4717884.249131,1834781.000,26391,10,PG,1,100,3762
4717884.258531,1834790.400,26406,10,PG,1,100,3792
4717884.267931,1834799.800,26406,10,PG,1,100,3765
4717884.277332,1834809.200,26406,10,PG,1,100,3774
4717884.286732,1834818.600,26406,10,PG,1,100,3787
4717884.296132,1834828.000,26406,10,PG,1,100,3747
4717884.305532,1834837.400,26406,10,PG,1,100,3735
4717884.314932,1834846.800,26406,10,PG,1,100,3771
4717884.324332,1834856.200,26406,10,PG,1,100,3732
4717884.333732,1834865.600,26406,10,PG,1,100,3770
4717884.343132,1834875.000,26406,10,PG,1,100,3781
4717884.353732,1834885.600,26422,10,PG,1,100,3763
4717884.364332,1834896.200,26422,10,PG,1,100,3752
4717884.374933,1834906.800,26422,10,PG,1,100,3793
4717884.385533,1834917.400,26422,10,PG,1,100,3778
4717884.396133,1834928.000,26422,10,PG,1,100,3750
4717884.406733,1834938.600,26422,10,PG,1,100,3760
4717884.417333,1834949.200,26422,10,PG,1,100,3782
4717884.427933,1834959.800,26422,10,PG,1,100,3772
4717884.438533,1834970.400,26422,10,PG,1,100,3744
4717884.449133,1834981.000,26422,10,PG,1,100,3776
4717884.459578,1834991.444,26438,9,PG,1,100,3755
4717884.470022,1835001.889,26438,9,PG,1,100,3783
4717884.480467,1835012.333,26438,9,PG,1,100,3747
4717884.490912,1835022.778,26438,9,PG,1,100,3760
4717884.501356,1835033.222,26438,9,PG,1,100,3761
4717884.511801,1835043.667,26438,9,PG,1,100,3739
4717884.522245,1835054.111,26438,9,PG,1,100,3751
4717884.532690,1835064.556,26438,9,PG,1,100,3750
4717884.543134,1835075.000,26438,9,PG,1,100,3745
4717884.552771,1835084.636,26454,11,PG,1,100,3783
4717884.562407,1835094.273,26454,11,PG,1,100,3756
4717884.572044,1835103.909,26454,11,PG,1,100,3748
4717884.581680,1835113.545,26454,11,PG,1,100,3725
4717884.591317,1835123.182,26454,11,PG,1,100,3739
4717884.600953,1835132.818,26454,11,PG,1,100,3717
4717884.610590,1835142.455,26454,11,PG,1,100,3743
4717884.620226,1835152.091,26454,11,PG,1,100,3787
4717884.629863,1835161.727,26454,11,PG,1,100,3735
4717884.639499,1835171.364,26454,11,PG,1,100,3764
4717884.649136,1835181.000,26454,11,PG,1,100,3750
4717884.658863,1835190.727,26470,11,PG,1,100,3711
4717884.668590,1835200.455,26470,11,PG,1,100,3736
4717884.678318,1835210.182,26470,11,PG,1,100,3733
4717884.688045,1835219.909,26470,11,PG,1,100,3745
4717884.697772,1835229.636,26470,11,PG,1,100,3783
4717884.707500,1835239.364,26470,11,PG,1,100,3763
4717884.717227,1835249.091,26470,11,PG,1,100,3745
4717884.726955,1835258.818,26470,11,PG,1,100,3743
4717884.736682,1835268.545,26470,11,PG,1,100,3722
4717884.746409,1835278.273,26470,11,PG,1,100,3755
4717884.756137,1835288.000,26470,11,PG,1,100,3738
4717884.766470,1835298.333,26486,9,PG,1,100,3745
4717884.776804,1835308.667,26486,9,PG,1,100,3732
4717884.787137,1835319.000,26486,9,PG,1,100,3735
4717884.797470,1835329.333,26486,9,PG,1,100,3745
4717884.807804,1835339.667,26486,9,PG,1,100,3746
4717884.818137,1835350.000,26486,9,PG,1,100,3735
4717884.828471,1835360.333,26486,9,PG,1,100,3731
4717884.838804,1835370.667,26486,9,PG,1,100,3734
4717884.849138,1835381.000,26486,9,PG,1,100,3748
4717884.859838,1835391.700,26501,10,PG,1,100,3756
4717884.870538,1835402.400,26501,10,PG,1,100,3761
4717884.881238,1835413.100,26501,10,PG,1,100,3736
4717884.891938,1835423.800,26501,10,PG,1,100,3746
4717884.902638,1835434.500,26501,10,PG,1,100,3732
4717884.913338,1835445.200,26501,10,PG,1,100,3726
4717884.924038,1835455.900,26501,10,PG,1,100,3706
4717884.934739,1835466.600,26501,10,PG,1,100,3705
4717884.945439,1835477.300,26501,10,PG,1,100,3735
4717884.956139,1835488.000,26501,10,PG,1,100,3743
4717884.965866,1835497.727,26518,11,PG,1,100,3719
4717884.975594,1835507.455,26518,11,PG,1,100,3693
4717884.985321,1835517.182,26518,11,PG,1,100,3721
4717884.995048,1835526.909,26518,11,PG,1,100,3744
4717885.004776,1835536.636,26518,11,PG,1,100,3725
4717885.014503,1835546.364,26518,11,PG,1,100,3703
4717885.024230,1835556.091,26518,11,PG,1,100,3711
4717885.033958,1835565.818,26518,11,PG,1,100,3731
4717885.043685,1835575.545,26518,11,PG,1,100,3732
4717885.053413,1835585.273,26518,11,PG,1,100,3699
4717885.063140,1835595.000,26518,11,PG,1,100,3684
4717885.073473,1835605.333,26536,9,PG,1,100,3670
4717885.083807,1835615.667,26536,9,PG,1,100,3707
4717885.094140,1835626.000,26536,9,PG,1,100,3686
4717885.104474,1835636.333,26536,9,PG,1,100,3703
4717885.114807,1835646.667,26536,9,PG,1,100,3730
4717885.125141,1835657.000,26536,9,PG,1,100,3731
4717885.135474,1835667.333,26536,9,PG,1,100,3675
4717885.145808,1835677.667,26536,9,PG,1,100,3703
4717885.156141,1835688.000,26536,9,PG,1,100,3689
4717885.165868,1835697.727,26551,11,PG,1,100,3738
4717885.175596,1835707.455,26551,11,PG,1,100,3705
4717885.185323,1835717.182,26551,11,PG,1,100,3701
4717885.195050,1835726.909,26551,11,PG,1,100,3663
4717885.204778,1835736.636,26551,11,PG,1,100,3700
4717885.214505,1835746.364,26551,11,PG,1,100,3707
4717885.224233,1835756.091,26551,11,PG,1,100,3683
4717885.233960,1835765.818,26551,11,PG,1,100,3719
4717885.243687,1835775.545,26551,11,PG,1,100,3705
4717885.253415,1835785.273,26551,11,PG,1,100,3731
4717885.263142,1835795.000,26551,11,PG,1,100,3714
4717885.273742,1835805.600,26569,10,PG,1,100,3703
4717885.284342,1835816.200,26569,10,PG,1,100,3697
4717885.294942,1835826.800,26569,10,PG,1,100,3716
4717885.305543,1835837.400,26569,10,PG,1,100,3699
4717885.316143,1835848.000,26569,10,PG,1,100,3700
4717885.326743,1835858.600,26569,10,PG,1,100,3685
4717885.337343,1835869.200,26569,10,PG,1,100,3698
4717885.347943,1835879.800,26569,10,PG,1,100,3710
4717885.358543,1835890.400,26569,10,PG,1,100,3708
4717885.369143,1835901.000,26569,10,PG,1,100,3723
4717885.378543,1835910.400,26586,10,PG,1,100,3699
4717885.387943,1835919.800,26586,10,PG,1,100,3708
4717885.397344,1835929.200,26586,10,PG,1,100,3710
4717885.406744,1835938.600,26586,10,PG,1,100,3713
4717885.416144,1835948.000,26586,10,PG,1,100,3741
4717885.425544,1835957.400,26586,10,PG,1,100,3730
4717885.434944,1835966.800,26586,10,PG,1,100,3719
4717885.444344,1835976.200,26586,10,PG,1,100,3710
4717885.453744,1835985.600,26586,10,PG,1,100,3690
4717885.463144,1835995.000,26586,10,PG,1,100,3688
4717885.473744,1836005.600,26602,10,PG,1,100,3713
4717885.484344,1836016.200,26602,10,PG,1,100,3735
4717885.494945,1836026.800,26602,10,PG,1,100,3710
4717885.505545,1836037.400,26602,10,PG,1,100,3693
4717885.516145,1836048.000,26602,10,PG,1,100,3723
4717885.526745,1836058.600,26602,10,PG,1,100,3715
4717885.537345,1836069.200,26602,10,PG,1,100,3709
4717885.547945,1836079.800,26602,10,PG,1,100,3716
4717885.558545,1836090.400,26602,10,PG,1,100,3720
4717885.569145,1836101.000,26602,10,PG,1,100,3695
4717885.579590,1836111.444,26617,9,PG,1,100,3706
4717885.590035,1836121.889,26617,9,PG,1,100,3707
4717885.600479,1836132.333,26617,9,PG,1,100,3712
4717885.610924,1836142.778,26617,9,PG,1,100,3720
4717885.621368,1836153.222,26617,9,PG,1,100,3698
4717885.631813,1836163.667,26617,9,PG,1,100,3690
4717885.642257,1836174.111,26617,9,PG,1,100,3722
4717885.652702,1836184.556,26617,9,PG,1,100,3700
4717885.663146,1836195.000,26617,9,PG,1,100,3692
4717885.672783,1836204.636,26632,11,PG,1,100,3716
4717885.682419,1836214.273,26632,11,PG,1,100,3709
4717885.692056,1836223.909,26632,11,PG,1,100,3711
4717885.701692,1836233.545,26632,11,PG,1,100,3724
4717885.711329,1836243.182,26632,11,PG,1,100,3682
4717885.720965,1836252.818,26632,11,PG,1,100,3698
4717885.730602,1836262.455,26632,11,PG,1,100,3712
4717885.740238,1836272.091,26632,11,PG,1,100,3764
4717885.749875,1836281.727,26632,11,PG,1,100,3718
